unvCd,대학,전형,모집단위,항목,골든값,크롤러값,비고
0000284,청운대학교,일반,방송영화영상학과,반영교과,국수영사과,"국,영,수,사,과",문자열 불일치
0000284,청운대학교,일반,간호학과,반영교과,국수영사과,"국,영,수,사,과",문자열 불일치
0000180,총신대학교,총신고른기회,기독교교육과,반영교과,국수영사과,"국어,영어,수학,사회,(,도덕,/,역사포함,),과학",문자열 불일치
0000180,총신대학교,총신고른기회,역사교육과,반영교과,국수영사과,"국어,영어,수학,사회,(,도덕,/,역사포함,),과학",문자열 불일치
0000180,총신대학교,총신고른기회,사회복지학과,반영교과,국수영사과,"국어,영어,수학,사회,(,도덕,/,역사포함,),과학",문자열 불일치
0000180,총신대학교,대안학교출신자,신학과,반영교과,국수영사과,"국어,영어,수학,사회,(,도덕,/,역사포함,),과학",문자열 불일치
0000180,총신대학교,대안학교출신자,유아교육과,반영교과,국수영사과,"국어,영어,수학,사회,(,도덕,/,역사포함,),과학",문자열 불일치
0000180,총신대학교,코람데오인재,아동학과,반영교과,국수영사과,"국어,영어,수학,사회,(,도덕,/,역사포함,),과학",문자열 불일치
0000180,총신대학교,코람데오인재,중독상담학과,반영교과,국수영사과,"국어,영어,수학,사회,(,도덕,/,역사포함,),과학",문자열 불일치
0000180,총신대학교,코람데오인재,영어교육과,반영교과,국수영사과,"국어,영어,수학,사회,(,도덕,/,역사포함,),과학",문자열 불일치
0000180,총신대학교,총신고른기회,유아교육과,반영교과,국수영사과,"국어,영어,수학,사회,(,도덕,/,역사포함,),과학",문자열 불일치
0000180,총신대학교,목회자추천자,아동학과,반영교과,국수영사과,"국어,영어,수학,사회,(,도덕,/,역사포함,),과학",문자열 불일치
0000180,총신대학교,총신고른기회,신학과,반영교과,국수영사과,"국어,영어,수학,사회,(,도덕,/,역사포함,),과학",문자열 불일치
0000180,총신대학교,목회자추천자,영어교육과,반영교과,국수영사과,"국어,영어,수학,사회,(,도덕,/,역사포함,),과학",문자열 불일치
0000180,총신대학교,대안학교출신자,영어교육과,반영교과,국수영사과,"국어,영어,수학,사회,(,도덕,/,역사포함,),과학",문자열 불일치
0000180,총신대학교,코람데오인재,기독교교육과,반영교과,국수영사과,"국어,영어,수학,사회,(,도덕,/,역사포함,),과학",문자열 불일치
0000180,총신대학교,코람데오인재,역사교육과,반영교과,국수영사과,"국어,영어,수학,사회,(,도덕,/,역사포함,),과학",문자열 불일치
0000180,총신대학교,코람데오인재,사회복지학과,반영교과,국수영사과,"국어,영어,수학,사회,(,도덕,/,역사포함,),과학",문자열 불일치
0000180,총신대학교,총신고른기회,아동학과,반영교과,국수영사과,"국어,영어,수학,사회,(,도덕,/,역사포함,),과학",문자열 불일치
0000180,총신대학교,총신고른기회,중독상담학과,반영교과,국수영사과,"국어,영어,수학,사회,(,도덕,/,역사포함,),과학",문자열 불일치
0000180,총신대학교,목회자추천자,기독교교육과,반영교과,국수영사과,"국어,영어,수학,사회,(,도덕,/,역사포함,),과학",문자열 불일치
0000180,총신대학교,총신고른기회,영어교육과,반영교과,국수영사과,"국어,영어,수학,사회,(,도덕,/,역사포함,),과학",문자열 불일치
0000180,총신대학교,대안학교출신자,기독교교육과,반영교과,국수영사과,"국어,영어,수학,사회,(,도덕,/,역사포함,),과학",문자열 불일치
0000180,총신대학교,대안학교출신자,역사교육과,반영교과,국수영사과,"국어,영어,수학,사회,(,도덕,/,역사포함,),과학",문자열 불일치
0000180,총신대학교,목회자추천자,사회복지학과,반영교과,국수영사과,"국어,영어,수학,사회,(,도덕,/,역사포함,),과학",문자열 불일치
0000180,총신대학교,대안학교출신자,사회복지학과,반영교과,국수영사과,"국어,영어,수학,사회,(,도덕,/,역사포함,),과학",문자열 불일치
0000180,총신대학교,코람데오인재,유아교육과,반영교과,국수영사과,"국어,영어,수학,사회,(,도덕,/,역사포함,),과학",문자열 불일치
0000180,총신대학교,코람데오인재,신학과,반영교과,국수영사과,"국어,영어,수학,사회,(,도덕,/,역사포함,),과학",문자열 불일치
0000029,충남대학교,지역인재,기계공학교육과,모집인원,10,4,차이: -6.00
0000029,충남대학교,Ⅰ(일반),기술교육과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,지역인재,물리학과,모집인원,21,9,차이: -12.00
0000029,충남대학교,Ⅰ(일반),유기재료공학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅱ(영농창업인재),농업경제학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,지역인재,간호학과,모집인원,22,18,차이: -4.00
0000029,충남대학교,Ⅰ(일반),기계공학부,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(일반),응용화학공학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,지역인재,신소재공학과,모집인원,26,12,차이: -14.00
0000029,충남대학교,지역인재,식품영양학과,모집인원,12,6,차이: -6.00
0000029,충남대학교,Ⅰ(서류),유기재료공학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(일반),인공지능학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(서류),기계공학부,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(서류),응용화학공학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,지역인재,사학과,모집인원,11,5,차이: -6.00
0000029,충남대학교,지역인재,소비자학과,모집인원,8,4,차이: -4.00
0000029,충남대학교,지역인재,토목공학과,모집인원,18,7,차이: -11.00
0000029,충남대학교,Ⅰ(일반),의예과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,지역인재,불어불문학과,모집인원,9,4,차이: -5.00
0000029,충남대학교,지역인재,유기재료공학과,모집인원,27,13,차이: -14.00
0000029,충남대학교,Ⅰ(일반),영어영문학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,지역인재,기계공학부,모집인원,36,16,차이: -20.00
0000029,충남대학교,Ⅰ(일반),메카트로닉스공학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,지역인재,응용화학공학과,모집인원,27,12,차이: -15.00
0000029,충남대학교,지역인재,인공지능학과,모집인원,14,6,차이: -8.00
0000029,충남대학교,Ⅰ(일반),정보통신융합학부,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,지역인재,전기·전자·통신공학교육과,모집인원,10,4,차이: -6.00
0000029,충남대학교,Ⅰ(일반),경제학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(서류),영어영문학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(서류),공공안전융합전공,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(일반),해양환경과학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(서류),메카트로닉스공학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(서류),국토안보학전공(공통),반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(서류),정보통신융합학부,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(일반),정보통계학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,지역인재,의예과,모집인원,23,37,차이: +14.00
0000029,충남대학교,지역인재,의류학과,모집인원,11,5,차이: -6.00
0000029,충남대학교,Ⅰ(서류),문헌정보학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(서류),경제학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(일반),생명정보융합학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(서류),해양환경과학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,지역인재,메카트로닉스공학과,모집인원,11,5,차이: -6.00
0000029,충남대학교,Ⅰ(일반),고고학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(서류),정보통계학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,지역인재,컴퓨터융합학부,모집인원,42,14,차이: -28.00
0000029,충남대학교,Ⅰ(일반),독어독문학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(서류),생명정보융합학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(일반),사회학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,지역인재,정보통신융합학부,모집인원,20,14,차이: -6.00
0000029,충남대학교,지역인재,항공우주공학과,모집인원,13,6,차이: -7.00
0000029,충남대학교,지역인재,경제학과,모집인원,21,9,차이: -12.00
0000029,충남대학교,지역인재,해양환경과학과,모집인원,10,5,차이: -5.00
0000029,충남대학교,Ⅰ(일반),영어교육과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,지역인재,건설공학교육과,모집인원,6,3,차이: -3.00
0000029,충남대학교,Ⅰ(서류),독어독문학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(서류),사회학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(일반),약학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,지역인재,철학과,모집인원,10,5,차이: -5.00
0000029,충남대학교,지역인재,생명정보융합학과,모집인원,8,4,차이: -4.00
0000029,충남대학교,Ⅰ(서류),물리학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(일반),식품영양학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(일반),국어국문학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,지역인재,고고학과,모집인원,6,2,차이: -4.00
0000029,충남대학교,지역인재,독어독문학과,모집인원,11,5,차이: -6.00
0000029,충남대학교,지역인재,사회학과,모집인원,11,5,차이: -6.00
0000029,충남대학교,Ⅰ(서류),간호학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(일반),소비자학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(일반),사학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(서류),국어국문학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(일반),도시·자치융합학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(일반),토목공학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(일반),건축학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(일반),리더십과조직과학전공,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(서류),신소재공학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(서류),식품영양학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(일반),불어불문학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,지역인재,언어학과,모집인원,7,3,차이: -4.00
0000029,충남대학교,지역인재,약학과,모집인원,16,7,차이: -9.00
0000029,충남대학교,Ⅰ(서류),소비자학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(서류),사학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(서류),토목공학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(서류),불어불문학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(일반),전기·전자·통신공학교육과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅱ(국가안보융합인재),국토안보학전공(여),반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(일반),중어중문학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,지역인재,화학과,모집인원,23,11,차이: -12.00
0000029,충남대학교,지역인재,도시·자치융합학과,모집인원,8,2,차이: -6.00
0000029,충남대학교,Ⅰ(일반),의류학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(서류),인공지능학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,지역인재,리더십과조직과학전공,모집인원,5,2,차이: -3.00
0000029,충남대학교,Ⅰ(서류),중어중문학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(일반),언론정보학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,지역인재,환경공학과,모집인원,12,5,차이: -7.00
0000029,충남대학교,Ⅰ(일반),화학공학교육과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(서류),의예과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(서류),의류학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(일반),컴퓨터융합학부,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(서류),언론정보학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(일반),행정학부,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(일반),항공우주공학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,지역인재,중어중문학과,모집인원,12,5,차이: -7.00
0000029,충남대학교,Ⅰ(일반),스마트시티건축공학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(일반),건설공학교육과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(서류),컴퓨터융합학부,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(서류),항공우주공학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(일반),철학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,지역인재,언론정보학과,모집인원,10,5,차이: -5.00
0000029,충남대학교,Ⅰ(일반),자율운항시스템공학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(일반),수의예과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(서류),철학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,지역인재,행정학부,모집인원,19,8,차이: -11.00
0000029,충남대학교,지역인재,스마트시티건축공학과,모집인원,20,7,차이: -13.00
0000029,충남대학교,Ⅰ(서류),고고학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,지역인재,수학교육과,모집인원,6,2,차이: -4.00
0000029,충남대학교,지역인재,국사학과,모집인원,6,3,차이: -3.00
0000029,충남대학교,Ⅰ(일반),언어학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,지역인재,자율운항시스템공학과,모집인원,20,8,차이: -12.00
0000029,충남대학교,Ⅰ(일반),생화학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,지역인재,수학과,모집인원,29,13,차이: -16.00
0000029,충남대학교,Ⅰ(서류),언어학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(서류),약학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,지역인재,수의예과,모집인원,19,8,차이: -11.00
0000029,충남대학교,지역인재,반도체융합학과,모집인원,16,9,차이: -7.00
0000029,충남대학교,Ⅰ(일반),사회복지학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,지역인재,문화와사회융합전공,모집인원,5,2,차이: -3.00
0000029,충남대학교,Ⅰ(일반),전자공학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(일반),일어일문학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(일반),화학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,지역인재,교육학과,모집인원,5,2,차이: -3.00
0000029,충남대학교,지역인재,정치외교학과,모집인원,11,5,차이: -6.00
0000029,충남대학교,Ⅰ(일반),환경공학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(서류),사회복지학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(일반),심리학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(서류),전자공학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(서류),일어일문학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(서류),도시·자치융합학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(서류),화학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(서류),건축학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(서류),리더십과조직과학전공,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,지역인재,생화학과,모집인원,10,5,차이: -5.00
0000029,충남대학교,Ⅰ(일반),에너지공학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(서류),환경공학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(일반),생물과학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,지역인재,사회복지학과,모집인원,7,3,차이: -4.00
0000029,충남대학교,지역인재,전자공학과,모집인원,18,8,차이: -10.00
0000029,충남대학교,Ⅰ(서류),에너지공학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,지역인재,일어일문학과,모집인원,7,3,차이: -4.00
0000029,충남대학교,Ⅰ(일반),미생물·분자생명과학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(서류),생물과학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,지역인재,심리학과,모집인원,11,3,차이: -8.00
0000029,충남대학교,Ⅰ(일반),한문학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,지역인재,경영학부,모집인원,78,35,차이: -43.00
0000029,충남대학교,지역인재,에너지공학과,모집인원,10,6,차이: -4.00
0000029,충남대학교,지역인재,생물과학과,모집인원,16,6,차이: -10.00
0000029,충남대학교,Ⅰ(일반),지질환경과학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(일반),수학교육과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(일반),국사학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,지역인재,전기공학과,모집인원,16,7,차이: -9.00
0000029,충남대학교,지역인재,미생물·분자생명과학과,모집인원,13,3,차이: -10.00
0000029,충남대학교,Ⅰ(서류),행정학부,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(일반),무역학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(서류),스마트시티건축공학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,지역인재,한문학과,모집인원,6,2,차이: -4.00
0000029,충남대학교,Ⅰ(일반),수학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(서류),국사학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅱ(영농창업인재),원예학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(서류),자율운항시스템공학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(일반),반도체융합학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅱ(국가안보융합인재),해양안보학전공(여),반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(일반),문화와사회융합전공,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(서류),수학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,지역인재,지질환경과학과,모집인원,16,7,차이: -9.00
0000029,충남대학교,Ⅱ(영농창업인재),생물환경화학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(일반),교육학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(일반),정치외교학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(서류),수의예과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(서류),반도체융합학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,지역인재,무역학과,모집인원,13,6,차이: -7.00
0000029,충남대학교,Ⅰ(서류),문화와사회융합전공,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(서류),정치외교학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(일반),천문우주과학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,지역인재,건축학과(5),모집인원,10,5,차이: -5.00
0000029,충남대학교,지역인재,기술교육과,모집인원,10,4,차이: -6.00
0000029,충남대학교,Ⅰ(서류),생화학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(서류),천문우주과학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(일반),경영학부,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,지역인재,천문우주과학과,모집인원,11,5,차이: -6.00
0000029,충남대학교,Ⅰ(일반),공공안전융합전공,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(일반),국어교육과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(서류),국제학부,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(일반),문헌정보학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(서류),경영학부,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(일반),전기공학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅱ(국가안보융합인재),국토안보학전공(남),반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(서류),전기공학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,지역인재,영어영문학과,모집인원,24,11,차이: -13.00
0000029,충남대학교,지역인재,공공안전융합전공,모집인원,6,2,차이: -4.00
0000029,충남대학교,Ⅰ(일반),기계공학교육과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅱ(국가안보융합인재),해양안보학전공(남),반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(서류),한문학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,지역인재,국어교육과,모집인원,5,2,차이: -3.00
0000029,충남대학교,지역인재,문헌정보학과,모집인원,8,4,차이: -4.00
0000029,충남대학교,Ⅰ(일반),물리학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(서류),지질환경과학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,지역인재,정보통계학과,모집인원,11,5,차이: -6.00
0000029,충남대학교,Ⅱ(지역인재),의예과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,지역인재,국제학부(국제학),모집인원,8,2,차이: -6.00
0000029,충남대학교,Ⅰ(일반),간호학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(서류),무역학과,반영교과,"전,교과",전교과,콤마 차이
0000029,충남대학교,Ⅰ(일반),신소재공학과,반영교과,"전,교과",전교과,콤마 차이
0000030,충북대학교,Ⅰ,물리교육과,반영교과,"전,교과","전과목,(,단,최종등록자,교과성적,학생부,등급은,2025,학년도,학생부교과전형,성적산출방법에,의거하여,제시,)",문자열 불일치
0000030,충북대학교,Ⅰ,토목공학부,반영교과,"전,교과","전과목,(,단,최종등록자,교과성적,학생부,등급은,2025,학년도,학생부교과전형,성적산출방법에,의거하여,제시,)",문자열 불일치
0000030,충북대학교,Ⅰ,의류학과,반영교과,"전,교과","전과목,(,단,최종등록자,교과성적,학생부,등급은,2025,학년도,학생부교과전형,성적산출방법에,의거하여,제시,)",문자열 불일치
0000030,충북대학교,Ⅱ,물리학과,반영교과,"전,교과","전과목,(,단,최종등록자,교과성적,학생부,등급은,2025,학년도,학생부교과전형,성적산출방법에,의거하여,제시,)",문자열 불일치
0000030,충북대학교,Ⅱ,행정학과,반영교과,"전,교과","전과목,(,단,최종등록자,교과성적,학생부,등급은,2025,학년도,학생부교과전형,성적산출방법에,의거하여,제시,)",문자열 불일치
0000030,충북대학교,Ⅱ,국어국문학과,반영교과,"전,교과","전과목,(,단,최종등록자,교과성적,학생부,등급은,2025,학년도,학생부교과전형,성적산출방법에,의거하여,제시,)",문자열 불일치
0000030,충북대학교,Ⅱ,신소재공학과,반영교과,"전,교과","전과목,(,단,최종등록자,교과성적,학생부,등급은,2025,학년도,학생부교과전형,성적산출방법에,의거하여,제시,)",문자열 불일치
0000030,충북대학교,Ⅰ,환경생명화학과,반영교과,"전,교과","전과목,(,단,최종등록자,교과성적,학생부,등급은,2025,학년도,학생부교과전형,성적산출방법에,의거하여,제시,)",문자열 불일치
0000030,충북대학교,Ⅰ,산림학과,반영교과,"전,교과","전과목,(,단,최종등록자,교과성적,학생부,등급은,2025,학년도,학생부교과전형,성적산출방법에,의거하여,제시,)",문자열 불일치
0000030,충북대학교,Ⅱ,지구환경과학과,반영교과,"전,교과","전과목,(,단,최종등록자,교과성적,학생부,등급은,2025,학년도,학생부교과전형,성적산출방법에,의거하여,제시,)",문자열 불일치
0000030,충북대학교,Ⅰ,화학공학과,반영교과,"전,교과","전과목,(,단,최종등록자,교과성적,학생부,등급은,2025,학년도,학생부교과전형,성적산출방법에,의거하여,제시,)",문자열 불일치
0000030,충북대학교,Ⅰ,지구과학교육과,반영교과,"전,교과","전과목,(,단,최종등록자,교과성적,학생부,등급은,2025,학년도,학생부교과전형,성적산출방법에,의거하여,제시,)",문자열 불일치
0000030,충북대학교,Ⅰ,제약학과,반영교과,"전,교과","전과목,(,단,최종등록자,교과성적,학생부,등급은,2025,학년도,학생부교과전형,성적산출방법에,의거하여,제시,)",문자열 불일치
0000030,충북대학교,Ⅱ,중어중문학과,반영교과,"전,교과","전과목,(,단,최종등록자,교과성적,학생부,등급은,2025,학년도,학생부교과전형,성적산출방법에,의거하여,제시,)",문자열 불일치
0000030,충북대학교,Ⅰ,정치외교학과,반영교과,"전,교과","전과목,(,단,최종등록자,교과성적,학생부,등급은,2025,학년도,학생부교과전형,성적산출방법에,의거하여,제시,)",문자열 불일치
0000030,충북대학교,Ⅰ,특용식물학과,반영교과,"전,교과","전과목,(,단,최종등록자,교과성적,학생부,등급은,2025,학년도,학생부교과전형,성적산출방법에,의거하여,제시,)",문자열 불일치
0000030,충북대학교,Ⅰ,전자공학과,반영교과,"전,교과","전과목,(,단,최종등록자,교과성적,학생부,등급은,2025,학년도,학생부교과전형,성적산출방법에,의거하여,제시,)",문자열 불일치
0000030,충북대학교,Ⅰ,고고미술사학과,반영교과,"전,교과","전과목,(,단,최종등록자,교과성적,학생부,등급은,2025,학년도,학생부교과전형,성적산출방법에,의거하여,제시,)",문자열 불일치
0000030,충북대학교,Ⅱ,국제경영학과,반영교과,"전,교과","전과목,(,단,최종등록자,교과성적,학생부,등급은,2025,학년도,학생부교과전형,성적산출방법에,의거하여,제시,)",문자열 불일치
0000030,충북대학교,Ⅰ,전자정보자율전공학부,반영교과,"전,교과","전과목,(,단,최종등록자,교과성적,학생부,등급은,2025,학년도,학생부교과전형,성적산출방법에,의거하여,제시,)",문자열 불일치
0000030,충북대학교,Ⅱ,건축학과,반영교과,"전,교과","전과목,(,단,최종등록자,교과성적,학생부,등급은,2025,학년도,학생부교과전형,성적산출방법에,의거하여,제시,)",문자열 불일치
0000030,충북대학교,Ⅰ,프랑스언어문화학과,반영교과,"전,교과","전과목,(,단,최종등록자,교과성적,학생부,등급은,2025,학년도,학생부교과전형,성적산출방법에,의거하여,제시,)",문자열 불일치
0000030,충북대학교,Ⅰ,경영정보학과,반영교과,"전,교과","전과목,(,단,최종등록자,교과성적,학생부,등급은,2025,학년도,학생부교과전형,성적산출방법에,의거하여,제시,)",문자열 불일치
